Parent,Child,Block,Trial,S1_D1 hbo,S2_D1 hbo,S2_D2 hbo,S3_D2 hbo,S4_D2 hbo,S5_D3 hbo,S6_D3 hbo,S7_D3 hbo,S7_D4 hbo,S8_D4 hbo
1211p,1211c,Block 2,Trial 2,0.4035797177970812,0.2539088065884011,0.3083999489125867,0.22383420881416266,0.1872543268857385,0.42073578219902624,0.26587495498016017,0.17524945064032627,0.19587878062605912,0.4014413009291271
1211p,1211c,Block 2,Trial 3,,0.47901628014284525,0.4238779475272775,0.382322953227257,0.3766783710770129,0.39398703888585584,0.4071197456893856,0.5450132355124032,0.48740789527280326,
1211p,1211c,Block 2,Trial 4,0.41454293283038957,0.4545045821563119,,0.2576224602066919,0.37461837859204156,,0.24099868595367252,0.2840543727480501,0.27660577779244644,0.16156241313180084
1211p,1211c,Block 3,Trial 1,0.3406126358343863,0.4531982228654778,0.3742662368955267,,0.24541840602186862,,,0.2427211431888184,0.396874105213231,0.39411159903893206
1211p,1211c,Block 3,Trial 2,,,0.373139716395169,,0.5021590169985042,0.49415140637019667,0.42886474193045826,0.3988243342621968,0.3154924420514786,
1211p,1211c,Block 3,Trial 3,,,0.2932006730227984,,0.292917414245538,,,,0.27898230806203694,0.2805314704050517
1211p,1211c,Block 3,Trial 4,0.3494215997901475,0.45058378001799865,,,0.4302291302328408,,,0.4054941401259451,0.36175830257471464,0.2679368596015221
1213p,1213c,Block 1,Trial 1,0.21187075416585058,,0.375447315264034,,0.463040781925696,,,,,
1213p,1213c,Block 1,Trial 2,,0.34387314834517907,0.3411820593380965,0.33023150698385845,0.23184885105629313,,,0.2875590673056935,0.3956718622180386,0.2838783165140073
1213p,1213c,Block 1,Trial 3,0.3496366597191835,,0.3653196872375098,,0.28389334827706036,,,0.29962636365987527,0.29265571850448974,
1213p,1213c,Block 1,Trial 4,,,,,,,,,,0.3958015544446582
1213p,1213c,Block 2,Trial 1,0.18401401832128275,,0.3443513501740009,0.15145413672858524,,,0.33755037821437434,0.37629471337568177,,0.3076911924799562
1213p,1213c,Block 2,Trial 2,,0.3132015144461757,0.3431616743041565,0.45754038357719157,0.2669058765044236,,,0.2956645421723718,,
1213p,1213c,Block 2,Trial 3,,,0.351586979417668,,0.328761162351786,0.31529623550630503,0.30561011113169223,0.4281445802431794,0.3213529960793648,
1213p,1213c,Block 2,Trial 4,,0.4624521071989862,,,0.23110465366402386,0.23700667756990276,0.2949237280248437,0.3043849488812473,,
1213p,1213c,Block 3,Trial 1,0.29587634841896726,0.49947589671879583,0.22539617977437132,,0.3634036653234154,,0.16489137454972919,0.18800239850222536,0.3975927675956198,0.3916510611932958
1213p,1213c,Block 3,Trial 2,0.3330808896875809,0.32296171189925393,0.268136113424206,0.18586904763173517,0.2702533800214887,,0.3363967252092124,,,
1213p,1213c,Block 3,Trial 3,,0.32963419741578337,0.47186325295112536,0.4717956910258975,0.3031837200020152,0.34209034591896587,0.3163827717695993,0.3783645413355953,0.2638373743042937,0.2282748172336217
1213p,1213c,Block 3,Trial 4,0.4649115251503322,0.3783357494158898,0.3305564366735689,0.43967702728935804,0.4749471935366899,,0.42764545716121716,,0.22622951038522185,0.4006604121374932
1214p,1214c,Block 1,Trial 1,,0.41701400056905524,0.23377157570775312,0.20170031934299074,0.2039758967697909,0.5037573538046524,0.3335382361332377,0.4154289382694947,0.28026877188127847,
1214p,1214c,Block 1,Trial 2,0.17807328806414965,0.16767719366987538,0.5408259009037891,0.5839697418281269,0.31491904997990483,0.4631813053209161,,0.27954337880893704,,
1214p,1214c,Block 1,Trial 3,0.42504195418455015,0.23800506325250337,0.26865580139743317,0.3451342055718575,0.31232017424512787,0.38714962349303117,,0.2939852736612016,,0.29791221275849694
1214p,1214c,Block 1,Trial 4,0.4813709427721213,0.31836816697638837,0.3917626487506251,0.4526144321033435,0.38754813605662136,0.2937019997922221,0.3713817366839269,0.3787665719244617,0.30255424674691145,0.5089899440200464
1214p,1214c,Block 2,Trial 1,0.3585836096747692,0.2654592795547826,,,,,,,0.3677414390258978,0.33807344679951273
1214p,1214c,Block 2,Trial 2,,0.4883670545125766,0.2752285442828703,,,,,,0.3017264498822356,0.48308865155129094
1214p,1214c,Block 2,Trial 3,0.387510854444196,0.48291972250794335,0.5916198047247583,,,0.38867741399860356,,,0.2918550923293434,0.4309614527751454
1214p,1214c,Block 2,Trial 4,0.43173947083362146,0.30985835872098216,0.39578061357738814,0.4410227822511052,0.2819121650001812,0.4216111813453399,,0.35269621687389785,0.33697365803252743,
1214p,1214c,Block 3,Trial 1,0.34898016374959645,0.24574710691784676,0.3654342056932945,0.4244066513796174,,0.3681850486104041,0.2585923692522927,0.31002974066184563,0.31053273599220904,0.35008291511473716
1214p,1214c,Block 3,Trial 2,,0.3896079316570654,0.3040909645038513,0.33968468182161365,0.3844967368931835,0.3331784698427441,,0.4482527942762669,0.4538084793900544,0.458630388354335
1214p,1214c,Block 3,Trial 3,,0.33836784755347804,0.306612744611665,0.48214075217760477,0.4359686488871866,0.35319133057813124,,0.4344266961368061,0.4450796753953281,0.6261993344542863
1214p,1214c,Block 3,Trial 4,0.44904206616590353,0.2759753659749487,0.41145870113511757,0.4393769935950196,0.23954249227887636,0.39480451185568316,,0.26080136748454646,0.15963605289734206,
1216p,1216c,Block 1,Trial 1,0.37749638589933354,,0.35153232089413816,,0.4979420546238558,0.345983601246119,,0.6230020672265586,0.5123124908703139,0.28789348788219576
1216p,1216c,Block 1,Trial 2,0.4171954202184911,0.22774892190405308,0.372542910453737,0.34933733734795613,0.4516920176886015,0.2569731832802854,,0.34060204106146735,0.28958977148725834,0.2840119131076932
1216p,1216c,Block 1,Trial 3,0.4530026408511494,0.31555090215017473,0.28417309809385116,0.29490525812542934,0.33107717238593826,0.33890017490759117,0.43887586054829203,0.4014240713896601,0.4380412397667669,0.28742512874789383
1216p,1216c,Block 1,Trial 4,0.2868446281976676,0.25681092996384614,0.296722853638754,,0.2747987729286837,0.31438336014506785,0.2864441083402935,,0.3548943341580024,0.32122797786950513
1216p,1216c,Block 2,Trial 1,0.31421241796474986,,,,,,0.347611393366771,0.24681633051594398,0.44673496973233967,0.4784740464451135
1216p,1216c,Block 2,Trial 2,0.2597297526344756,,0.3276605541569171,0.27772497750161546,0.3912191590290377,0.2750386768281278,0.262135031180166,0.3855600075421454,0.34661963760324477,0.29486683124081764
1216p,1216c,Block 2,Trial 3,0.21894037197938473,0.3122111324591087,0.4080839193162286,0.41075482977522065,0.4290700535558035,0.2843609001909933,0.2612605805594543,,0.2979069702843664,0.4215367895978628
1216p,1216c,Block 2,Trial 4,0.4839462508050768,,0.3389369891920596,,0.321739448501195,0.362361744002896,0.27686756399103796,0.4292859248433257,0.354166848209859,0.4476137460409798
1216p,1216c,Block 3,Trial 1,0.226624127811125,0.5026469987792519,0.3134138973635295,,0.35332180100719046,0.4520745518299186,0.33181400236249475,0.1721861849226053,0.35460307272113684,0.24508895256587268
1216p,1216c,Block 3,Trial 2,0.3832915688530938,,0.44653909298518263,0.31728077614868977,0.3392726928200453,0.2816185883276518,0.33202175065341416,0.22596327160922838,0.21853515360667472,0.3717943734948599
1216p,1216c,Block 3,Trial 3,0.30895522100874245,0.27697020973717335,0.4877959275791957,,0.5224873304480303,0.4205067550033793,0.251738187782594,0.2683290308814218,0.28550338769408373,0.2232874621927353
1216p,1216c,Block 3,Trial 4,0.39505043748267454,0.30327706170149465,0.3098624422677398,0.2710405571996509,0.33992603123289417,0.19327048455003334,0.2569879627140002,0.4379477173685234,0.3741319989026435,0.3589495236885316
1219p,1219c,Block 1,Trial 1,0.4046916710530684,0.2854729229545177,0.3225340463482502,0.3895847822012492,0.31509728356784433,0.360925544558381,0.32629511913393294,0.2419936142297655,0.3398311734946641,0.40133776811700766
1219p,1219c,Block 1,Trial 2,0.3930704316191334,0.5302438484322755,0.46420484538108725,0.37163094523759044,0.3256242533411572,0.3904419544834118,0.3934249897202718,0.4564591881273848,0.3755480558171684,0.26183693026773336
1219p,1219c,Block 1,Trial 3,0.2448688973547729,0.22543573174610443,0.370352482618473,0.272491888794697,0.22948764714661893,0.329571449965763,0.3725621672941978,0.4083320927552026,0.3539492560371014,0.5000771036038515
1219p,1219c,Block 1,Trial 4,0.5077701471468166,0.407055350862644,0.3444661413840563,0.3883287321839416,0.36536439812037175,0.3791895985345592,0.3686462274896753,0.48663896826348035,0.3924034682074453,0.3305036468703544
1219p,1219c,Block 2,Trial 1,0.5241260612722096,0.475670338333168,0.40006216515909615,0.39552302165016934,0.2444026903503763,0.3073699790564783,0.30269935985011154,0.33870073755125785,0.3605327171917386,0.40579696821559
1219p,1219c,Block 2,Trial 2,0.26578678516690857,0.4306442742925018,0.37405926486324215,0.36667887803447463,0.27655136325004626,0.23960745145682857,0.304988394044216,0.3044971993072316,0.32183691185776014,0.2972476763147433
1219p,1219c,Block 2,Trial 3,0.42936626473688533,0.34441810798110184,0.3563395377183501,0.47652088897341444,0.38159583431703853,0.494106272547121,0.3554548032804526,0.39317830378844926,0.4613838504885896,0.39280775273460866
1219p,1219c,Block 2,Trial 4,0.2614749751730532,0.25567598002224334,0.3459418153649323,0.3291727615990481,0.25501125722368795,0.30636725784878543,0.30136556155884064,0.3887750200569782,0.36303812689174547,0.5126493056118824
1219p,1219c,Block 3,Trial 1,0.3307919748605208,0.35396259053527573,0.27008772700937933,0.31526882303252374,0.2901255484909579,0.4572775083449553,0.47278106496429523,0.5114647455953633,0.2907317127003849,0.40200370908243493
1219p,1219c,Block 3,Trial 2,0.35644978071295425,0.3255537162800359,0.3290671126468736,0.3193458098508218,0.388410940746346,0.3316866866967017,0.3779198372054267,0.3362198531422331,0.29761828004562757,0.4121120093592203
1219p,1219c,Block 3,Trial 3,0.2175716539578041,0.27147756088378266,0.3516351763921069,0.2646315117702441,0.32743814868636106,0.2446062581068341,0.3471034837421386,0.3471776204905395,0.23800893791336505,0.4221470321214897
1219p,1219c,Block 3,Trial 4,,0.2705821656281206,0.384471320637232,0.38763622533033715,0.331758592057036,0.36202310240781854,0.3926873840583975,0.3402858627217822,0.2824300557024904,0.3485485039243325
1220p,1220c,Block 1,Trial 1,0.39418257450561706,0.2781128318667059,,,,,0.31429799456293145,0.29970597606717586,0.29134863165049385,0.4584374887777819
1220p,1220c,Block 1,Trial 2,0.4113447753067577,0.5174504541633485,0.4071667624332356,,0.35670597823381284,0.45368321696447705,0.34084917289909744,0.3552819593207781,0.4072372007183646,0.24202398563604158
1220p,1220c,Block 1,Trial 3,0.2222983098477782,0.3511649805593243,0.40864557333093404,0.3238572397807371,0.35211479260005724,0.27167891536964556,0.37151276700183755,0.4871747706291686,0.324194902815127,0.2428866361738368
1220p,1220c,Block 1,Trial 4,0.3806732470526911,0.3646752660863136,,0.3949789726699725,0.39680865264072307,0.31261831607456086,0.3411215999517293,0.31751779455675294,0.39605233887783503,0.36203966182890324
1220p,1220c,Block 2,Trial 1,0.47050801152363747,0.31820865785825975,0.2252897952461142,0.28503051359788495,0.3431584895090598,0.3459866217300873,0.34344823101099564,0.370483319470759,0.45276910380976965,0.45942366050841194
1220p,1220c,Block 2,Trial 2,0.31663808811999844,0.5136879897367929,0.40689941577026023,0.4163736573963096,,0.5118244136970743,0.5195314810912514,0.43570877011199816,0.2933817877239595,0.36729636547725897
1220p,1220c,Block 2,Trial 3,0.37531114626911194,0.29909974589442134,0.2702422436481247,,0.276043495348911,0.504475492837577,,0.3430503529099811,0.3542040278355012,0.2323388681617608
1220p,1220c,Block 2,Trial 4,0.5015336541290513,0.5045596177876355,0.3207118486841308,0.43665249699998754,0.5087846852382663,0.38377470531629926,0.35446162309792306,0.39806024825873204,0.3502639729925477,0.31096177987325996
1220p,1220c,Block 3,Trial 1,0.5024470941163969,0.4027688984095719,0.5426264700427005,0.23648192207839683,0.30345345111563116,0.30589870207747744,0.34995994149996024,0.26763670270256373,0.4206197672704325,0.3603561869142753
1220p,1220c,Block 3,Trial 2,0.2822006052857959,0.2725261073446015,0.22171863116190574,,0.36281103873605447,0.4481705970642137,0.3802330403783037,0.38470205860855095,0.4450110541261738,
1220p,1220c,Block 3,Trial 3,0.41233868260572315,0.36040282368335164,0.35791011383880883,0.428291960008493,0.34010224795987753,0.24565571687906648,0.4004703884897552,0.3830096747553233,,
1220p,1220c,Block 3,Trial 4,0.45440631355670635,0.3975308287728407,0.2940032265700803,,0.3782958883696725,,0.21984175085884075,0.203242127909197,0.21777081600748205,0.22563208445808489
1222p,1222c,Block 1,Trial 1,0.4416447534299701,0.2537455694924669,0.31232785371883043,,0.41246091088211473,0.24031420368157436,0.3587574586312037,0.3376219128596024,0.3273185858936347,0.2384019259647114
1222p,1222c,Block 1,Trial 2,0.3607448535747403,0.26211251045858747,0.39132531618920263,,0.22657907551756434,0.25721062889317786,,0.35361764389480455,0.4441517687800617,0.26236376974829867
1222p,1222c,Block 1,Trial 3,0.2576526251257221,0.4020708467206294,0.32726532749161646,0.3952346398359317,0.3351974238050895,0.47946026965392063,0.2295448613068465,0.19337603589402771,0.2698743270909983,0.31343699013731263
1222p,1222c,Block 1,Trial 4,0.23803025785692986,0.3973501548642203,0.39998119149830685,,0.21980521215851034,0.48737377316707214,,0.5430254626030574,,
1222p,1222c,Block 2,Trial 1,0.20346189435065162,0.15685671149383573,0.3820320871876015,0.3400213833513707,0.3068577438660532,0.25782536106857123,0.34964754833439626,0.40286408758309544,0.26050773516309117,0.32810777265950136
1222p,1222c,Block 2,Trial 2,,,0.29095145483119633,0.27283258666543336,0.43495060315950795,0.38523115651625056,0.2696559527680353,0.3083920629697634,0.2753300821425456,0.3049137269991226
1222p,1222c,Block 2,Trial 3,0.32156516902085963,0.2788604796211246,0.46760776087990336,0.3435817275494065,0.5073067394570727,0.42670550036261634,0.3316732903988077,0.26861409998716396,0.2950355253515777,0.3421669094258879
1222p,1222c,Block 2,Trial 4,0.37092506984094387,0.5030599765423451,0.3115344214843886,0.21303713177999103,0.3599607050878454,0.24152714659586008,0.4105675719488946,0.22569086145827083,0.30425934426064805,0.37615656690696386
1222p,1222c,Block 3,Trial 1,0.2784107720228626,0.2969943501582885,0.3420428684183623,0.21591257853404555,,0.2821856718196727,0.28478474256100045,0.21377381021403313,0.27280815876074893,0.4344847436444005
1222p,1222c,Block 3,Trial 2,0.30711619662957707,0.43965017734073863,0.3023104953363957,0.40069877941095056,,0.2939657566021295,0.17553952295594716,0.4545483138456776,0.3850177696134694,0.2590539043617523
1222p,1222c,Block 3,Trial 3,,0.26454426412153886,0.37825668444395144,0.19698181451245356,0.18270410270656187,0.17868569931810732,0.25159253597057507,0.34935107353544353,0.391281464126002,0.43705218406283974
1222p,1222c,Block 3,Trial 4,0.320771787364881,0.2669491803781421,0.2642200158640876,0.3455636717278204,0.27776011210704066,0.3554010554307849,0.27339961401150553,0.3984563862134266,,0.29516038128893174
1223p,1223c,Block 1,Trial 1,0.3837469010106796,0.23867735355926928,0.4065602604301735,,0.2677725332654149,0.371045162822113,0.24124525311377962,0.30479285126798306,0.42718378861863826,0.3714485676772958
1223p,1223c,Block 1,Trial 2,,0.4264860716131071,,,0.3995156918150151,0.24655394101803232,,0.3106895893609407,0.5267900757856343,0.2885584751955795
1223p,1223c,Block 1,Trial 3,,0.2952242717305781,,,,,,,,0.3537507816405601
1223p,1223c,Block 1,Trial 4,0.3131853886585741,0.2901378428279178,,,,,,,,
1223p,1223c,Block 2,Trial 1,,,,,,,,,0.2845487440849233,0.5173456012246215
1223p,1223c,Block 2,Trial 2,,0.3845859941226316,0.23029247081278334,0.2653753094244431,0.3952221914459471,0.4238963902862154,0.43637672247065673,0.2930817663254332,0.39767454204998254,0.3589391368680601
1223p,1223c,Block 2,Trial 3,0.3497921388357241,0.2959219228399793,0.47369687520136194,0.5122497705190974,0.33945839067119826,0.3287511251815413,0.2998612816294511,0.3853349085380554,0.2623384476103071,0.4129291481322695
1223p,1223c,Block 2,Trial 4,,,0.437626642914064,0.27259624151003375,0.3116555055188564,0.2886846246691445,0.19764257556212825,0.27232320358622814,0.1949965963708749,0.3767260253966304
1223p,1223c,Block 3,Trial 1,,,,,0.4713684476786481,0.4811374090423996,0.2948459235720214,0.3363663805485234,0.2655683381071062,0.2620411322618383
1223p,1223c,Block 3,Trial 2,,,,,,0.25858945351319934,0.2869949257773605,0.32375565266250234,0.5055467590915661,0.5167072352849791
1223p,1223c,Block 3,Trial 3,0.26330619546563905,0.490328605434278,0.396093094444888,0.30398847883142094,,0.2685590380914706,,0.26728922474433625,0.26167444338977813,0.31561557662984824
1223p,1223c,Block 3,Trial 4,0.4002686446061094,0.3935477323025778,0.26799680732127235,,0.4390837219343977,,,0.3546681678165921,0.25678503944324776,0.38965844470244104
1225p,1225c,Block 1,Trial 1,0.3080182561181342,0.21439943471736203,0.34493943019271217,0.31454928238027774,0.3816685573309217,0.42146725195065965,0.38858868815473957,0.2506986185165913,0.30412587945295355,0.34692087974645786
1225p,1225c,Block 1,Trial 2,0.24106578770557413,0.3669087976442126,0.26108482477895234,,0.5038170869028201,0.3584023764643223,,0.2315589334329093,0.4896761545238026,0.3663594812946578
1225p,1225c,Block 1,Trial 3,0.34515144254992536,0.3434005758004443,0.3069645120770397,0.27260829406440107,0.3183105420848857,0.26988931277666994,0.3412607933917259,0.324118037263021,0.3803884296396609,0.40390608327592464
1225p,1225c,Block 1,Trial 4,0.33242453610103295,0.4063011355147545,0.5412359567400102,0.3721451683810798,0.2552714777991172,0.3595192732326234,0.3780194339787086,0.19616716564931205,0.43437247752119257,0.36297963655935434
