Parent,Child,Ts,Block,Trial,Band,S1_D1 hbo,S2_D1 hbo,S2_D2 hbo,S3_D2 hbo,S4_D2 hbo,S5_D3 hbo,S6_D3 hbo,S7_D3 hbo,S7_D4 hbo,S8_D4 hbo
1265p,1265c,r56,Block 2,Trial 1,slow_task_related,0.34211359701889454,0.1457237839563716,0.20236499297842175,0.22195149455373533,0.2151832589511487,0.23803640339513946,,0.18884784464406087,,0.26450320002519534
1265p,1265c,r56,Block 2,Trial 1,task_related,0.311232850958875,0.15007592533454145,0.20774436482975248,0.2624457344183353,0.20780027229426484,0.20514227655894676,,0.1799093992425928,,0.27461622304931144
1265p,1265c,r56,Block 2,Trial 2,all,0.38491676224582455,0.36381653427880567,,0.38231224595021285,0.351468288764717,,,,0.3153976126108005,0.30304084278289073
1265p,1265c,r56,Block 2,Trial 2,cardiac,0.29109809474055187,0.33421342921903363,,0.3379497789495956,0.29712156139606605,,,,0.2511045971474118,0.2579356696010233
1265p,1265c,r56,Block 2,Trial 2,myogenic,0.24763435109278414,0.26099982054508897,,0.2845877354326066,0.29983759996342413,,,,0.24041160609678733,0.15737397237664225
1265p,1265c,r56,Block 2,Trial 2,neurogenic,0.6370152165449909,0.1748940051958294,,0.38436973623386284,0.09736046360479181,,,,0.07020350024534501,0.17990492596985286
1265p,1265c,r56,Block 2,Trial 2,old,0.3250904359062818,0.25593315505449993,,0.2980886129443693,0.26962357326096614,,,,0.20619586050726638,0.18003711164368522
1265p,1265c,r56,Block 2,Trial 2,respiratory,0.32022962144300754,0.24471816627506968,,0.25203375498337,0.23991010638446694,,,,0.2367170798358637,0.24306646383921415
1265p,1265c,r56,Block 2,Trial 2,slow_task_related,0.33835124735696026,0.21262173418741134,,0.3019076204697447,0.23780828198556186,,,,0.19299565608725242,0.16058169976922432
1265p,1265c,r56,Block 2,Trial 2,task_related,0.24209219337957658,0.22478133787619245,,0.27533017534301046,0.28307445241541007,,,,0.23257142677469014,0.15435384617536657
1265p,1265c,r56,Block 2,Trial 3,all,0.3436121057157326,0.34609608745137227,0.4030823586782319,0.3754006878718612,0.38210513429317794,,0.3602711446477356,0.3436729158014279,0.3545465191396823,0.31101219259685897
1265p,1265c,r56,Block 2,Trial 3,cardiac,0.28886625261730386,0.30999134788563976,0.27796227255301786,0.30358905354975246,0.32145516335563773,,0.3172502208315658,0.298155044364642,0.26651775395304406,0.2372337824505703
1265p,1265c,r56,Block 2,Trial 3,myogenic,0.2900615370253359,0.23461455053050076,0.3800591273796493,0.29097325396124907,0.2829805717224237,,0.1935874922514886,0.21011997631991308,0.23279441325063222,0.3433151402328066
1265p,1265c,r56,Block 2,Trial 3,neurogenic,0.3744747443996762,0.15035610779516367,0.74431885794627,0.07551589205745886,0.08047612273007418,,0.5174969037070134,0.3641925753232603,0.6383376940605082,0.06493467967736458
1265p,1265c,r56,Block 2,Trial 3,old,0.2822531731150145,0.25207250533949555,0.43536014386984434,0.27899155084005,0.2810321341237601,,0.2674206105553649,0.23104744368765645,0.3280171035594059,0.2822971593521215
1265p,1265c,r56,Block 2,Trial 3,respiratory,0.19759096933040207,0.22743302303572657,0.2895089877491753,0.33479341514647915,0.34550433263996577,,0.23427577442493613,0.22780367888586617,0.26606378662429514,0.20814788079989635
1265p,1265c,r56,Block 2,Trial 3,slow_task_related,0.31461493781171845,0.18600206642927078,0.4702805716971396,0.21356089421550237,0.20976853009141744,,0.25326697728035225,0.2524533175021044,0.3263003518634751,0.2737291290116174
1265p,1265c,r56,Block 2,Trial 3,task_related,0.29532219095279505,0.19749071792467726,0.38195834702558085,0.2580526397386235,0.2514393243720159,,0.1681059757055985,0.21643988314227444,0.22573107513698307,0.34102334003842716
1265p,1265c,r56,Block 2,Trial 4,all,0.2984097470874867,0.32844920274476697,0.3304580076704706,0.3122918039768034,0.31935613833997967,,,,0.31551961121024114,0.31412695919030786
1265p,1265c,r56,Block 2,Trial 4,cardiac,0.248237521972427,0.299700482696607,0.29217107014064975,0.31077080099525056,0.30583060585074673,,,,0.2627834197525291,0.21911069337532207
1265p,1265c,r56,Block 2,Trial 4,myogenic,0.18286371102007337,0.14124085004213274,0.17570941235940055,0.11517216158738988,0.16925912647560729,,,,0.15325015571473727,0.340627824184068
1265p,1265c,r56,Block 2,Trial 4,neurogenic,0.16439097541758396,0.05085034933614525,0.21002274758029593,0.04591504061644049,0.16738225167741372,,,,0.42839684012919804,0.24001385352582458
1265p,1265c,r56,Block 2,Trial 4,old,0.18476484754093034,0.15870884727969567,0.18373427339916942,0.11405458703343997,0.16633516799717574,,,,0.2175468038671514,0.30994839979896205
1265p,1265c,r56,Block 2,Trial 4,respiratory,0.222006200320221,0.28296383222577126,0.2561936956909068,0.23113672301149044,0.20240748598722097,,,,0.24374438033803644,0.24648545989389245
1265p,1265c,r56,Block 2,Trial 4,slow_task_related,0.16689483313620418,0.09807780906100982,0.19091199313630042,0.09229914878024954,0.16827031553028438,,,,0.20591622661719328,0.3270088282306558
1265p,1265c,r56,Block 2,Trial 4,task_related,0.1677018236009181,0.11329916504589721,0.18475261894538508,0.10724869352637835,0.16855653748930158,,,,0.13421098060711728,0.35504720858379907
1265p,1265c,r56,Block 3,Trial 1,all,,,0.30420209447154706,,,,,0.31174699820552926,,
1265p,1265c,r56,Block 3,Trial 1,cardiac,,,0.26801366514329944,,,,,0.24479577881077544,,
1265p,1265c,r56,Block 3,Trial 1,myogenic,,,0.20551552099437329,,,,,0.2389442649058584,,
1265p,1265c,r56,Block 3,Trial 1,neurogenic,,,0.22253453526714023,,,,,0.624555105923805,,
1265p,1265c,r56,Block 3,Trial 1,old,,,0.22435527210008796,,,,,0.2906806353757835,,
1265p,1265c,r56,Block 3,Trial 1,respiratory,,,0.20909270296922167,,,,,0.180263955814538,,
1265p,1265c,r56,Block 3,Trial 1,slow_task_related,,,0.19713464041792425,,,,,0.34057234845954026,,
1265p,1265c,r56,Block 3,Trial 1,task_related,,,0.18894828350330337,,,,,0.24904503214577034,,
1265p,1265c,r56,Block 3,Trial 2,all,,,,,,0.34039478313710997,0.34450412525434154,0.3789474897225811,0.34235963546818926,0.2727354034648549
1265p,1265c,r56,Block 3,Trial 2,cardiac,,,,,,0.29364931306248343,0.3216502728307737,0.2838368329964093,0.24256416878739515,0.1849370469663674
1265p,1265c,r56,Block 3,Trial 2,myogenic,,,,,,0.2304653923219117,0.18935157575401118,0.3219288983780463,0.3553968647700039,0.186785125173213
1265p,1265c,r56,Block 3,Trial 2,neurogenic,,,,,,0.42283356053333704,0.16062271605341363,0.2967182543850472,0.3090619568368704,0.465042063796838
1265p,1265c,r56,Block 3,Trial 2,old,,,,,,0.2477283953498109,0.19503428314914853,0.32244261298978405,0.32655515580935707,0.24020461268114762
1265p,1265c,r56,Block 3,Trial 2,respiratory,,,,,,0.21700896158095145,0.272368563657115,0.31554796733924356,0.26776609258486916,0.1945003502013337
1265p,1265c,r56,Block 3,Trial 2,slow_task_related,,,,,,0.2896213478406672,0.1827704268374813,0.32584390681113784,0.38408140490816256,0.2518724392937378
1265p,1265c,r56,Block 3,Trial 2,task_related,,,,,,0.2466872048073056,0.18990860856604752,0.33523107111030553,0.4082600867922893,0.18316811433894553
1265p,1265c,r56,Block 3,Trial 3,all,0.3483812656407902,0.32774496968423333,,,0.3368814915095865,,,,,0.2741308948031028
1265p,1265c,r56,Block 3,Trial 3,cardiac,0.28563608681261804,0.2872058467795124,,,0.28481796003219056,,,,,0.22105435339963564
1265p,1265c,r56,Block 3,Trial 3,myogenic,0.29365900108552606,0.20290595530254976,,,0.2624789132085005,,,,,0.2132194634306991
1265p,1265c,r56,Block 3,Trial 3,neurogenic,0.26396494113139823,0.26181419152815233,,,0.08804708700095713,,,,,0.04532850556351837
1265p,1265c,r56,Block 3,Trial 3,old,0.3010422183892668,0.21555662136189538,,,0.23036377489574206,,,,,0.18980048852222578
1265p,1265c,r56,Block 3,Trial 3,respiratory,0.264535731544294,0.2375561068180701,,,0.2544033816097234,,,,,0.2109650382473094
1265p,1265c,r56,Block 3,Trial 3,slow_task_related,0.26419597012574586,0.21950076032776328,,,0.20679844562047336,,,,,0.14256049481763367
1265p,1265c,r56,Block 3,Trial 3,task_related,0.26427043050507354,0.20586319008800566,,,0.2450718720077289,,,,,0.17389825319332786
1265p,1265c,r56,Block 3,Trial 4,all,0.399462956078171,0.351358656332855,0.3532406378911487,0.32215441767421005,0.354070782479826,0.37689509193692694,0.391724522301503,0.3842667331227319,0.34000169245722245,0.32923733228571955
1265p,1265c,r56,Block 3,Trial 4,cardiac,0.298905315600343,0.29475078261778515,0.33278523562787893,0.29170044945823825,0.30829987612317333,0.30469503697678674,0.331582397241331,0.30844934071806734,0.24849216973472765,0.2953778295560541
1265p,1265c,r56,Block 3,Trial 4,myogenic,0.30458970127620927,0.26087121746229247,0.17643169697588587,0.1438827973692172,0.2200147214263475,0.24160253022796468,0.203514279764622,0.23702896554257571,0.27592129041218644,0.18095333714485293
1265p,1265c,r56,Block 3,Trial 4,neurogenic,0.7566679115823569,0.2269986737688506,0.23896948672990276,0.24471090801994622,0.10931613548228186,0.855958049908165,0.8259232637673903,0.502037536148987,0.4741351989314047,0.4732188573437134
1265p,1265c,r56,Block 3,Trial 4,old,0.3762845031184675,0.2829392546098109,0.21731096833197103,0.19841655089229304,0.2434616098985262,0.3516357529024984,0.34080168754223295,0.31002437604606675,0.3233382696422255,0.24817936100683471
1265p,1265c,r56,Block 3,Trial 4,respiratory,0.3184579685880153,0.2655794567694289,0.28748906314112066,0.24208160642206472,0.31327784699644706,0.24799200830640825,0.3015623758841483,0.34342053144605467,0.24076204855539537,0.21953622084298643
1265p,1265c,r56,Block 3,Trial 4,slow_task_related,0.4441233727803244,0.21451607119241495,0.16857651687401917,0.1476061676894971,0.15873377527389032,0.39902604150418813,0.3531098442656179,0.29872161801993374,0.30122104536614125,0.2356587188432774
1265p,1265c,r56,Block 3,Trial 4,task_related,0.3433906271710257,0.21049294272984878,0.1458889436009275,0.11630942149563739,0.17466102377684092,0.25175738040479145,0.20072262262389726,0.23319313130339744,0.2454910124239575,0.15909335926221735
1266p,1266c,r56,Block 1,Trial 1,all,0.27357161514813094,0.23641616051022962,0.22285630610783094,,0.21125153710440178,0.24102275742260684,0.22193936051269073,0.2312195169348978,0.2571945654694701,0.2594254405706829
1266p,1266c,r56,Block 1,Trial 1,cardiac,0.23850319717350124,0.20202969099641063,0.18791848567825545,,0.16786188495467078,0.20026261710020388,0.2010504329096814,0.18231531104998677,0.22341153652560394,0.2293047013741269
1266p,1266c,r56,Block 1,Trial 1,myogenic,0.20195617688920234,0.13807595986475463,0.16441482492129414,,0.22717904713313672,0.29277515791545844,0.21625746099217802,0.2792986337765849,0.21907969934823082,0.23077049884900544
1266p,1266c,r56,Block 1,Trial 1,neurogenic,0.13083386257264445,0.4640581531779059,0.49809260452960347,,0.38154686602407445,0.09218858584709964,0.07882116074685076,0.1386529485093192,0.2552648488702148,0.12405876228278315
1266p,1266c,r56,Block 1,Trial 1,old,0.2281232542430181,0.23583109993989174,0.22828978630377197,,0.24801470832777595,0.2727035048899825,0.2038482899784243,0.2549713605379068,0.22318550942620005,0.231213098486387
1266p,1266c,r56,Block 1,Trial 1,respiratory,0.33225312465929907,0.2607074925263689,0.20085632990017604,,0.19056429514981807,0.2547527697151176,0.2512706279993889,0.24898566691328153,0.2844188396526916,0.26688407163111827
1266p,1266c,r56,Block 1,Trial 1,slow_task_related,0.16132087223297295,0.200332108785209,0.26224447124819533,,0.28554057377427844,0.25240384105541264,0.18266025142326406,0.2686803404094345,0.2445439874148771,0.19500447678160399
1266p,1266c,r56,Block 1,Trial 1,task_related,0.17114680040395697,0.11533350781082714,0.18623088898140583,,0.2545978561342293,0.3040410336535861,0.21612747099299545,0.31058801936206937,0.241088666090651,0.21787019901777566
1266p,1266c,r56,Block 1,Trial 2,all,0.2987602825590378,0.2586515481258583,0.22940685423015397,,0.2296060272523188,0.2575537210510982,,0.22989177504967287,0.2619722014893427,0.26017071429071953
1266p,1266c,r56,Block 1,Trial 2,cardiac,0.2665145893952965,0.22175227370220202,0.196024436934102,,0.22824627987805018,0.20917457597002104,,0.19848625347936952,0.2170398608371854,0.27265888837558855
1266p,1266c,r56,Block 1,Trial 2,myogenic,0.19458600390463765,0.24784165807654732,0.21813821681436565,,0.16107577528480863,0.27296158442804586,,0.21667477462337448,0.2559337865849899,0.1479399832960324
1266p,1266c,r56,Block 1,Trial 2,neurogenic,0.04585986037669491,0.14921363839039484,0.15413807261189658,,0.2819407592805627,0.4251730346538682,,0.20295289290542243,0.5895713775700214,0.11190001159430919
1266p,1266c,r56,Block 1,Trial 2,old,0.23213008592640197,0.2391925379879832,0.22318812512896502,,0.1948692782660131,0.30466717370769847,,0.21434669548361204,0.29145216148461817,0.16463877020165882
1266p,1266c,r56,Block 1,Trial 2,respiratory,0.3878959633170248,0.27955060682756033,0.2418312664670121,,0.21206624644858643,0.23303900539302586,,0.22761884594793422,0.20921376246008513,0.25534921882889833
1266p,1266c,r56,Block 1,Trial 2,slow_task_related,0.1160223416156902,0.22121856932282574,0.16609693028197198,,0.1739788193494213,0.3086063530543893,,0.22752653092779948,0.36737313069541067,0.11951051400081811
1266p,1266c,r56,Block 1,Trial 2,task_related,0.13863562867248824,0.24442567579805985,0.16995125636322386,,0.13918281020379827,0.2710370455595688,,0.23544658621685063,0.2957588911280074,0.121963370178732
1266p,1266c,r56,Block 1,Trial 3,all,,0.20001074825032258,0.2238348044645746,,0.23951441531117185,0.2748426994247238,0.2553221033221492,0.2359932105018028,0.24889298139398736,0.2517535034211863
1266p,1266c,r56,Block 1,Trial 3,cardiac,,0.16717168598888893,0.1932340636886735,,0.19059676558886918,0.22288950817336137,0.18404714491056332,0.18749272621933805,0.19196493353327443,0.22172616697109182
1266p,1266c,r56,Block 1,Trial 3,myogenic,,0.15421936736273736,0.18287675351686064,,0.1890648195650159,0.26603084324237564,0.31168096155925584,0.252109620377101,0.3013502452699503,0.2469138466168924
1266p,1266c,r56,Block 1,Trial 3,neurogenic,,0.17315265945091693,0.31869252051975216,,0.15092810668097975,0.48283683686347423,0.3677967257198025,0.06669815948639495,0.347664239245745,0.5170545332485892
1266p,1266c,r56,Block 1,Trial 3,old,,0.17055302367898964,0.21076224975807809,,0.23187403651847174,0.30469240664284447,0.3067225014745686,0.21134420853285024,0.2822836812146582,0.26953869695132704
1266p,1266c,r56,Block 1,Trial 3,respiratory,,0.2304267218028562,0.23409471280616045,,0.3502501854805709,0.29311064342116944,0.2666934420777284,0.2942829626144864,0.21230372034227868,0.1842708818781732
1266p,1266c,r56,Block 1,Trial 3,slow_task_related,,0.16775398332220093,0.21894845156455953,,0.17586335816015405,0.3216271509011364,0.3372443215804781,0.22792026416325856,0.3180523523448141,0.33273342626252994
1266p,1266c,r56,Block 1,Trial 3,task_related,,0.1660139962112906,0.18680105278865608,,0.18389996105068332,0.26966945441396456,0.32739731684407974,0.2798819631878477,0.3085084752332957,0.2733269453442644
1266p,1266c,r56,Block 1,Trial 4,all,,,0.23857449388904875,,,0.23658916967531157,0.2648254814988044,0.21210712639668677,0.25653401575677104,0.294359649292491
1266p,1266c,r56,Block 1,Trial 4,cardiac,,,0.1984269315870906,,,0.20942141774105621,0.18725905501951132,0.16854488909841261,0.19840170449975936,0.22002704379861485
1266p,1266c,r56,Block 1,Trial 4,myogenic,,,0.24603240253912154,,,0.17821041043675728,0.23713749925345318,0.22494728304693523,0.2316433668386242,0.43908298997830225
1266p,1266c,r56,Block 1,Trial 4,neurogenic,,,0.5002711746006494,,,0.1271078808469093,0.35971802388547947,0.17632184150115665,0.4907351342771397,0.36390704278733765
1266p,1266c,r56,Block 1,Trial 4,old,,,0.27150407096101653,,,0.2146373936298152,0.30833261392099764,0.21715400199115367,0.28746860521501266,0.3899807105354791
1266p,1266c,r56,Block 1,Trial 4,respiratory,,,0.1990388010464595,,,0.30280090978781626,0.3460764466256017,0.22681211027851805,0.26259298370836454,0.23882432330881634
1266p,1266c,r56,Block 1,Trial 4,slow_task_related,,,0.3323134738279247,,,0.1357650804807558,0.25118156903290567,0.2149037207631791,0.29736800264855756,0.4351765779585265
1266p,1266c,r56,Block 1,Trial 4,task_related,,,0.27818089992370404,,,0.1385552859719404,0.21620039438846697,0.22733861610234132,0.2350459983857364,0.4581466672251947
1266p,1266c,r56,Block 2,Trial 1,all,0.23468335383177313,0.31718339548543606,0.27838130500665237,,,0.29575803972175163,0.31791619409681565,0.3082103636426486,0.2678933732215233,0.2711500278076446
1266p,1266c,r56,Block 2,Trial 1,cardiac,0.245476289310416,0.23684120685725005,0.25476908080179506,,,0.26682210631275405,0.2648122910722849,0.2529254160339062,0.23440985950288426,0.24878701610287493
1266p,1266c,r56,Block 2,Trial 1,myogenic,0.13758880209497315,0.34725964074021537,0.19298096844206883,,,0.2164899383854324,0.3875994753561825,0.29300716108435204,0.21391425162621444,0.2271918918444652
1266p,1266c,r56,Block 2,Trial 1,neurogenic,0.0531630196301764,0.41846617845834894,0.22399155227133496,,,0.32649995627805534,0.07970220513458319,0.33448658512427326,0.14942608107398678,0.1608611302850668
1266p,1266c,r56,Block 2,Trial 1,old,0.13920698232730275,0.34605083819665566,0.23168510994951882,,,0.2546356933466603,0.31532408008052404,0.30121395736339224,0.2166812243808915,0.2181914896333423
1266p,1266c,r56,Block 2,Trial 1,respiratory,0.19712041125338342,0.25939772813219253,0.26748757595718475,,,0.2736201487558116,0.27863010411725225,0.29367680294228304,0.24052585568890836,0.2502522975234796
1266p,1266c,r56,Block 2,Trial 1,slow_task_related,0.10027014658211482,0.3690840950171243,0.17486884588298732,,,0.2619522270312383,0.327977967798578,0.3102227161211212,0.18770787481546933,0.20556370832527243
